ID,LIMIT_BAL,SEX_2,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_2,MARRIAGE_3,AGE,DEFAULT,pay_sum,utilization_ratio_mean,bill_trend,bill_sum,pay_trend,payment_sum,payment_ratio_mean,loss_given_default
4166,50000,0,1,0,0,0,0,51,1,10,0.4867,-13097.0,146009,-1667.0,35000,0.1167,111009
4167,500000,1,1,0,0,0,0,51,0,-12,0.0255,-6151.0,76410,20632.0,69153,0.0231,7257
4168,150000,0,0,1,0,0,0,34,0,0,0.2737,-2600.0,246352,108.0,10295,0.0114,236057
4169,90000,0,1,0,0,1,0,33,1,0,0.6742,-4639.0,364092,440.0,15279,0.0283,348813
4170,60000,0,1,0,0,0,1,46,1,8,0.4576,-1680.0,164741,404.0,8789,0.0244,155952
4171,140000,0,0,0,0,1,0,27,0,-6,0.0671,2934.0,56351,-1014.0,48854,0.0582,7497
4172,220000,1,0,0,0,1,0,40,0,-6,0.0472,11898.0,62300,10231.0,54460,0.0413,7840
4173,450000,0,0,1,0,1,0,41,0,0,0.47,60964.0,1268923,2569.0,43422,0.0161,1225501
4174,200000,0,1,0,0,0,0,48,0,-8,0.171,68383.0,205150,0.0,0,0.0,205150
4175,140000,1,0,0,0,1,0,34,1,2,0.2202,3757.0,184962,500.0,11500,0.0137,173462
4176,290000,1,0,0,0,0,0,46,1,0,0.0515,-12881.0,89532,-3667.0,29000,0.0167,60532
4177,260000,0,0,0,0,1,0,34,0,0,0.4819,-50874.0,751719,12601.0,132424,0.0849,619295
4178,60000,1,0,0,0,1,0,27,0,0,0.719,27332.0,258827,-3024.0,27136,0.0754,231691
4179,280000,0,0,0,0,1,0,31,0,-6,0.0467,3524.0,78378,3146.0,86947,0.0518,-8569
4180,310000,1,0,1,0,0,0,40,0,0,0.208,12684.0,386889,721.0,13792,0.0074,373097
4181,80000,1,0,1,0,0,0,50,0,0,0.18,-10077.0,86423,-1835.0,23506,0.049,62917
4182,150000,1,0,0,0,1,0,33,0,-5,0.0878,24118.0,79026,-204.0,6221,0.0069,72805
4183,80000,0,1,0,0,1,0,28,0,0,0.3991,9975.0,191568,-411.0,8768,0.0183,182800
4184,480000,1,1,0,0,0,0,45,1,-6,0.013,7274.0,37380,10328.0,37655,0.0131,-275
4185,350000,1,1,0,0,0,0,34,0,3,0.0677,-1078.0,142108,-433.0,7700,0.0037,134408
4186,230000,0,0,0,0,1,0,30,0,-7,0.0008,-380.0,1139,-381.0,1142,0.0008,-3
4187,180000,0,0,1,0,1,0,46,0,0,0.2355,47119.0,254304,-8888.0,37335,0.0346,216969
4188,50000,0,1,0,0,0,0,32,1,0,0.7048,30021.0,211450,-167.0,10900,0.0363,200550
4189,310000,1,1,0,0,0,0,43,1,11,0.8815,-12193.0,1639629,3248.0,49255,0.0265,1590374
4190,10000,0,0,0,0,0,0,41,0,9,0.8974,-574.0,53845,499.0,4502,0.075,49343
4191,280000,0,0,0,0,1,0,25,0,0,0.0296,114.0,49655,-29824.0,107547,0.064,-57892
4192,50000,0,1,0,0,1,0,52,1,0,0.6925,30705.0,207738,486.0,9574,0.0319,198164
4193,50000,1,1,0,0,1,0,51,1,8,0.2519,-1368.0,75557,603.0,5198,0.0173,70359
4194,10000,1,0,0,0,1,0,22,0,12,0.8423,-693.0,50538,0.0,2000,0.0333,48538
4195,290000,0,0,0,0,0,0,43,0,0,0.9176,54929.0,1596686,1224.0,59800,0.0344,1536886
4196,240000,0,0,0,0,1,0,33,0,-8,0.0287,-13767.0,41300,-14056.0,42168,0.0293,-868
4197,100000,1,1,0,0,1,0,26,1,3,0.4806,-1893.0,288342,-200.0,11000,0.0183,277342
4198,160000,1,1,0,0,1,0,25,0,-6,0.0821,245.0,78812,-4269.0,74475,0.0776,4337
4199,230000,0,1,0,0,0,0,46,0,0,0.4519,65098.0,623581,-647.0,28058,0.0203,595523
4200,230000,1,1,0,0,0,0,46,0,-12,0.0,0.0,0,-28.0,83,0.0001,-83
4201,300000,1,0,1,0,0,0,41,0,-5,0.0016,164.0,2914,927.0,2916,0.0016,-2
4202,500000,0,0,1,0,1,0,32,0,2,0.3097,59654.0,928999,-10217.0,83656,0.0279,845343
4203,200000,0,0,0,0,1,0,29,0,1,0.0071,-407.0,8464,332.0,5803,0.0048,2661
4204,210000,1,0,0,0,1,0,44,0,0,0.342,44892.0,430859,2788.0,16441,0.013,414418
4205,50000,1,1,0,0,1,0,23,0,-4,0.0258,480.0,7733,1465.0,6584,0.0219,1149
4206,130000,0,1,0,0,1,0,25,0,6,0.6151,65003.0,479747,5200.0,23243,0.0298,456504
4207,90000,1,1,0,0,0,0,37,0,-6,0.014,0.0,7566,-130.0,5434,0.0101,2132
4208,80000,1,0,1,0,0,0,36,0,-6,0.0547,558.0,26251,-734.0,22394,0.0467,3857
4209,30000,0,0,1,0,1,0,23,0,12,0.6939,-6925.0,124902,-333.0,25000,0.1389,99902
4210,480000,1,1,0,0,1,0,30,0,-6,0.2383,-228774.0,686321,-124719.0,374156,0.1299,312165
4211,80000,1,0,1,0,0,0,41,0,0,0.4188,22443.0,201039,4667.0,36000,0.075,165039
4212,90000,1,1,0,0,1,0,24,0,-1,0.3405,5854.0,183869,-9665.0,96866,0.1794,87003
4213,70000,0,1,0,0,0,0,31,0,11,0.4928,-2214.0,206976,-833.0,9500,0.0226,197476
4214,50000,0,0,1,0,1,0,31,0,2,0.2638,-6457.0,79146,1567.0,20500,0.0683,58646
4215,110000,1,0,1,0,0,0,39,0,0,0.6606,-1889.0,436000,167.0,18900,0.0286,417100
4216,120000,0,1,0,0,1,0,30,0,0,0.8552,2634.0,615760,233.0,30700,0.0426,585060
4217,180000,0,1,0,0,1,0,24,0,-7,0.0066,1430.0,7095,1172.0,5119,0.0047,1976
4218,50000,0,1,0,0,1,0,33,1,11,0.8515,-3922.0,255458,-767.0,13300,0.0443,242158
4219,150000,1,0,0,0,0,0,29,0,-3,0.0247,460.0,22217,816.0,16020,0.0178,6197
4220,340000,1,0,0,0,1,0,30,0,-9,0.0,0.0,0,0.0,0,0.0,0
4221,300000,1,1,0,0,1,0,33,0,0,0.7786,145131.0,1401550,2879.0,33952,0.0189,1367598
4222,150000,1,0,0,0,0,0,36,1,1,0.8323,9692.0,749105,4866.0,45602,0.0507,703503
4223,30000,0,0,0,0,1,0,38,0,2,2.1174,9114.0,381140,-11487.0,68460,0.3803,312680
4224,50000,0,1,0,0,1,0,52,0,-1,0.4201,11144.0,126024,7031.0,45092,0.1503,80932
4225,100000,0,0,0,0,0,0,42,1,-3,0.0133,-213.0,7988,-395.0,5250,0.0088,2738
4226,270000,1,1,0,0,0,0,35,0,-6,0.0008,-90.0,1261,-345.0,2024,0.0012,-763
4227,320000,0,0,0,0,0,0,43,1,-4,0.0674,26456.0,129395,32227.0,106946,0.0557,22449
4228,160000,0,1,0,0,1,0,26,0,-4,0.0315,-5185.0,30271,-2513.0,21806,0.0227,8465
4229,300000,1,0,0,0,1,0,26,0,0,0.0524,-7309.0,94251,-333.0,27000,0.015,67251
4230,30000,1,1,0,0,0,0,49,1,2,0.0658,686.0,11847,1050.0,3450,0.0192,8397
4231,290000,0,0,1,0,0,0,41,0,-12,0.0007,101.0,1276,-329.0,2590,0.0015,-1314
4232,180000,1,1,0,0,0,0,49,0,-9,0.0035,1006.0,3737,869.0,4054,0.0038,-317
4233,150000,0,0,0,0,0,0,57,0,-8,0.7437,28355.0,669343,-42757.0,181530,0.2017,487813
4234,60000,1,1,0,0,0,0,30,0,-1,0.6174,35132.0,222263,861.0,6725,0.0187,215538
4235,260000,1,0,0,0,1,0,33,0,-7,0.0063,3048.0,9805,1070.0,3210,0.0021,6595
4236,150000,0,1,0,0,0,0,32,1,0,0.9058,9811.0,815259,-1030.0,35155,0.0391,780104
4237,230000,0,0,1,0,0,0,55,0,0,0.8321,16593.0,1148363,333.0,59000,0.0428,1089363
4238,250000,1,0,0,0,1,0,29,0,-9,0.0,0.0,0,0.0,0,0.0,0
4239,70000,1,1,0,0,0,0,29,0,0,0.0506,-1196.0,21262,468.0,3124,0.0074,18138
4240,360000,0,0,1,0,0,0,44,1,-6,0.0035,1319.0,7462,290.0,6659,0.0031,803
4241,200000,0,0,0,0,0,0,34,0,-7,0.0161,4869.0,19262,5218.0,15653,0.013,3609
4242,30000,1,0,0,0,1,0,30,0,0,0.9219,2380.0,165941,1200.0,4800,0.0267,161141
4243,20000,0,1,0,0,0,0,30,0,-6,0.0343,852.0,4116,361.0,3423,0.0285,693
4244,80000,0,0,1,0,1,0,66,0,0,0.3236,33547.0,155348,1971.0,11912,0.0248,143436
4245,260000,1,0,0,0,1,0,32,0,-12,0.0097,474.0,15159,-229.0,17767,0.0114,-2608
4246,210000,1,1,0,0,0,0,35,0,0,0.3293,-4964.0,414915,33.0,17100,0.0136,397815
4247,50000,0,0,1,0,0,0,35,0,4,0.4476,26782.0,134270,967.0,5902,0.0197,128368
4248,140000,0,0,0,0,1,0,26,0,-2,0.2602,60320.0,218568,3330.0,9990,0.0119,208578
4249,90000,0,0,1,0,0,0,42,0,15,0.579,-3461.0,312661,2288.0,10968,0.0203,301693
4250,20000,0,1,0,0,0,0,31,0,0,0.9604,12177.0,115251,2120.0,6360,0.053,108891
4251,360000,0,0,0,0,0,0,44,0,-6,0.0005,0.0,990,0.0,990,0.0005,0
4252,580000,1,1,0,0,0,0,57,0,-6,0.015,1154.0,52051,-6023.0,41554,0.0119,10497
4253,180000,0,1,0,0,1,0,39,0,2,0.18,-2558.0,194361,65.0,10510,0.0097,183851
4254,60000,0,1,0,0,0,0,51,0,0,0.6542,19194.0,235530,13.0,18040,0.0501,217490
4255,60000,1,1,0,0,0,0,25,0,0,0.5453,4711.0,196302,2516.0,14452,0.0401,181850
4256,50000,0,1,0,0,1,0,30,0,0,0.7533,14442.0,225981,343.0,9423,0.0314,216558
4257,100000,1,1,0,0,0,0,39,0,-4,0.3246,-64518.0,194755,-31590.0,101160,0.1686,93595
4258,380000,0,0,0,0,0,0,46,0,-1,0.2046,13867.0,466560,-71233.0,227968,0.1,238592
4259,310000,1,0,0,0,0,0,37,0,-5,0.0276,3908.0,51397,-285.0,78213,0.042,-26816
4260,50000,0,1,0,0,1,0,37,1,3,0.5976,-2614.0,179274,-769.0,7698,0.0257,171576
4261,20000,0,1,0,0,1,0,33,0,0,0.9583,-3560.0,114995,-279.0,12839,0.107,102156
4262,30000,1,1,0,0,1,0,50,0,2,0.9534,-882.0,171619,814.0,8873,0.0493,162746
4263,50000,1,1,0,0,1,0,32,1,6,0.6904,-3812.0,207107,-683.0,7950,0.0265,199157
4264,30000,1,0,1,0,0,1,52,1,5,0.1792,4971.0,32253,-863.0,8972,0.0498,23281
4265,490000,0,0,0,0,0,0,42,0,0,0.9544,61143.0,2805934,1750.0,98329,0.0334,2707605
4266,500000,1,0,0,0,1,0,34,0,-1,0.3779,59689.0,1133586,16083.0,100016,0.0333,1033570
4267,80000,0,0,1,0,1,0,27,0,-8,0.0318,5088.0,15265,700.0,2100,0.0044,13165
4268,200000,0,1,0,0,0,0,33,0,-8,0.171,68383.0,205150,0.0,0,0.0,205150
4269,360000,0,0,0,0,1,0,29,0,0,0.4756,76455.0,1027288,3102.0,37585,0.0174,989703
4270,30000,0,1,0,0,0,0,39,1,0,0.9549,1785.0,171878,-2498.0,20506,0.1139,151372
4271,170000,1,0,0,0,0,0,36,0,0,0.2961,-4261.0,302002,391.0,15172,0.0149,286830
4272,10000,0,1,0,0,1,0,21,0,-2,0.6316,3587.0,37899,217.0,5726,0.0954,32173
4273,230000,1,1,0,0,0,0,52,0,-9,0.0,0.0,0,0.0,0,0.0,0
4274,200000,0,0,0,0,0,0,49,1,-5,0.0021,-277.0,2496,277.0,2496,0.0021,0
4275,160000,1,0,0,0,1,0,35,0,0,0.3022,10395.0,290156,-1851.0,16446,0.0171,273710
4276,270000,0,1,0,0,0,0,34,1,2,0.7411,123689.0,1200569,6439.0,57390,0.0354,1143179
4277,80000,0,1,0,0,1,0,28,0,0,0.6439,2738.0,309083,-123.0,11630,0.0242,297453
4278,360000,1,0,0,0,1,0,29,1,-9,0.0017,1215.0,3646,833.0,2500,0.0012,1146
4279,140000,1,1,0,0,1,0,27,0,0,0.7151,10878.0,600659,339.0,22617,0.0269,578042
4280,80000,1,0,1,0,1,0,43,0,0,0.7896,29170.0,378989,470.0,14329,0.0299,364660
4281,200000,1,0,0,0,1,0,25,0,-1,0.0163,-1122.0,19594,53.0,6012,0.005,13582
4282,80000,1,0,0,0,1,0,25,0,-6,0.0049,0.0,2340,0.0,2340,0.0049,0
4283,390000,0,0,0,0,0,0,35,0,0,0.1161,-10374.0,271787,6331.0,41030,0.0175,230757
4284,80000,1,1,0,0,1,0,31,1,-2,0.1127,-5066.0,54089,2493.0,17479,0.0364,36610
4285,80000,1,0,1,0,0,0,44,1,0,0.4094,18386.0,196517,1090.0,6562,0.0137,189955
4286,20000,0,1,0,0,0,0,31,1,3,1.0019,494.0,120225,-186.0,4544,0.0379,115681
4287,30000,1,0,1,0,1,0,22,0,0,0.7604,8280.0,136866,-654.0,14058,0.0781,122808
4288,60000,0,0,0,1,1,0,23,0,-6,0.0176,1544.0,6329,433.0,2700,0.0075,3629
4289,100000,1,1,0,0,1,0,25,0,0,0.6258,-4058.0,375453,-938.0,16807,0.028,358646
4290,100000,0,1,0,0,0,0,52,0,0,0.7072,5100.0,424299,1160.0,18516,0.0309,405783
4291,40000,1,0,1,0,0,0,48,0,0,0.9116,22076.0,218777,1714.0,7959,0.0332,210818
4292,120000,1,0,0,0,1,0,30,0,-6,0.0126,-2400.0,9096,-2400.0,9096,0.0126,0
4293,20000,1,0,1,0,0,0,56,0,0,0.6443,-150.0,77318,148.0,5218,0.0435,72100
4294,310000,1,1,0,0,1,0,26,0,0,0.2663,11628.0,495228,2653.0,23942,0.0129,471286
4295,50000,0,1,0,0,1,0,23,1,3,0.3703,-573.0,111100,-90.0,4481,0.0149,106619
4296,500000,0,1,0,0,0,0,49,0,1,0.0142,5569.0,42708,1333.0,4000,0.0013,38708
4297,290000,0,0,1,0,0,0,40,0,2,0.4929,24124.0,857571,1783.0,45349,0.0261,812222
4298,30000,0,1,0,0,1,0,34,0,0,0.4004,8792.0,72066,-1732.0,10721,0.0596,61345
4299,100000,1,0,0,0,1,0,23,0,-3,0.0326,-306.0,19562,-189.0,17510,0.0292,2052
4300,360000,1,0,0,0,1,0,31,0,-7,0.0363,23563.0,78497,23477.0,70432,0.0326,8065
4301,20000,0,0,1,0,0,0,51,1,-10,0.0192,767.0,2300,0.0,0,0.0,2300
4302,150000,1,1,0,0,0,0,37,1,5,0.4667,77003.0,420003,780.0,9740,0.0108,410263
4303,360000,1,0,0,0,0,0,31,0,-3,0.0167,-729.0,35988,-1145.0,38929,0.018,-2941
4304,490000,1,1,0,0,0,0,30,0,-1,0.0519,-1097.0,152627,-20922.0,73038,0.0248,79589
4305,40000,1,1,0,0,0,0,44,0,-6,0.1322,1033.0,31723,-2107.0,26974,0.1124,4749
4306,100000,1,0,1,0,0,0,36,0,-6,0.0031,507.0,1880,40.0,300,0.0005,1580
4307,20000,1,1,0,0,1,0,24,0,0,0.8853,-2990.0,106235,699.0,8507,0.0709,97728
4308,500000,1,1,0,0,0,0,32,0,0,0.0316,6252.0,94924,-6667.0,40000,0.0133,54924
4309,50000,0,1,0,0,1,0,28,0,-12,0.7038,14199.0,211130,272.0,7566,0.0252,203564
4310,260000,0,0,0,0,1,0,34,0,-6,0.0017,116.0,2604,117.0,2608,0.0017,-4
4311,140000,1,1,0,0,0,0,49,0,-9,0.0036,626.0,3036,-849.0,2547,0.003,489
4312,260000,0,0,0,0,1,0,49,0,-6,0.007,8.0,10973,8.0,10973,0.007,0
4313,200000,1,0,0,0,1,0,32,0,-4,0.0702,-6955.0,84294,15551.0,49065,0.0409,35229
4314,50000,1,1,0,0,1,0,28,0,-2,0.4343,3386.0,130280,-5988.0,69237,0.2308,61043
4315,200000,1,0,0,0,1,0,32,0,-6,0.0145,5798.0,17393,5798.0,17393,0.0145,0
4316,20000,1,1,0,0,1,0,26,0,0,0.3131,3366.0,37568,1399.0,7002,0.0584,30566
4317,10000,0,0,1,0,1,0,24,0,0,0.5987,-1162.0,35924,1000.0,9000,0.15,26924
4318,30000,0,1,0,0,1,0,34,0,-1,0.6753,17161.0,121550,1944.0,17350,0.0964,104200
4319,170000,1,0,1,0,0,0,40,0,0,0.4081,-4990.0,416231,-30417.0,108064,0.1059,308167
4320,50000,1,0,1,0,0,0,45,0,-4,0.1156,-5914.0,34671,-5201.0,23703,0.079,10968
4321,420000,1,0,0,0,1,0,34,1,-6,0.0118,7501.0,29664,1741.0,28756,0.0114,908
4322,70000,1,1,0,0,0,0,30,0,0,0.159,-3147.0,66770,2.0,8007,0.0191,58763
4323,300000,1,1,0,0,0,0,31,0,-3,0.0298,-5742.0,53684,4969.0,24919,0.0138,28765
4324,500000,0,1,0,0,1,0,31,0,6,0.6062,361662.0,1818655,4530.0,48589,0.0162,1770066
4325,20000,1,1,0,0,1,0,49,0,7,0.9238,-1812.0,110859,646.0,6864,0.0572,103995
4326,280000,1,0,0,0,1,0,30,0,0,0.4636,25914.0,778898,243.0,29270,0.0174,749628
4327,150000,0,0,0,0,0,0,41,0,-4,0.0189,-4897.0,17030,5287.0,15860,0.0176,1170
4328,180000,0,1,0,0,0,0,35,0,-6,0.0051,366.0,5495,733.0,4396,0.0041,1099
4329,50000,0,0,0,0,1,0,25,0,-6,0.3223,32225.0,96676,1667.0,5000,0.0167,91676
4330,150000,1,1,0,0,1,0,24,0,-5,0.0159,-2618.0,14315,-1895.0,14315,0.0159,0
4331,30000,0,1,0,0,1,0,26,0,16,0.8411,-2987.0,151400,-3333.0,10000,0.0556,141400
4332,250000,0,0,0,0,0,0,37,0,-10,0.0075,-4158.0,11233,-4089.0,12268,0.0082,-1035
4333,300000,1,0,1,0,0,0,39,0,8,0.1359,-1786.0,244639,-398.0,12087,0.0067,232552
4334,80000,0,1,0,0,0,0,30,0,-1,0.9801,55981.0,470433,-20869.0,82807,0.1725,387626
4335,50000,1,0,1,0,0,0,58,0,0,0.4604,12486.0,138131,-1561.0,11316,0.0377,126815
4336,120000,0,0,1,0,0,0,36,0,-5,0.0032,-109.0,2282,12.0,1920,0.0027,362
4337,330000,1,1,0,0,0,0,39,1,33,1.0969,19634.0,2171866,0.0,0,0.0,2171866
4338,140000,1,1,0,0,0,1,30,0,0,0.7135,6981.0,599341,530.0,23034,0.0274,576307
4339,150000,1,1,0,0,0,0,50,0,2,0.0139,2633.0,12542,-441.0,3322,0.0037,9220
4340,330000,0,0,0,0,0,0,57,0,-7,0.0036,1880.0,7138,1577.0,7826,0.004,-688
4341,380000,1,0,0,0,0,0,34,0,12,0.8967,-20561.0,2044522,900.0,81601,0.0358,1962921
4342,50000,0,1,0,0,0,0,32,0,0,0.6426,28604.0,192766,1221.0,7583,0.0253,185183
4343,120000,1,0,0,0,1,0,26,0,0,0.9222,-6745.0,663953,1433.0,31700,0.044,632253
4344,150000,1,1,0,0,0,0,37,0,0,0.7342,45873.0,660739,-5330.0,76209,0.0847,584530
4345,130000,1,1,0,0,0,0,38,0,0,0.7847,25429.0,612084,767.0,20900,0.0268,591184
4346,160000,1,1,0,0,1,0,27,0,-2,0.2498,52506.0,239817,2467.0,7400,0.0077,232417
4347,30000,1,0,1,0,0,0,44,0,0,0.1222,-245.0,22004,1480.0,4440,0.0247,17564
4348,370000,0,1,0,0,0,0,33,0,0,0.0019,-1410.0,4231,-1009.0,3870,0.0017,361
4349,180000,1,0,0,0,0,0,51,0,-6,0.0023,39.0,2493,-132.0,2772,0.0026,-279
4350,50000,0,1,0,0,0,0,54,0,4,0.6922,14738.0,207661,-156.0,5468,0.0182,202193
4351,170000,1,0,0,0,1,0,34,1,-6,0.0022,-100.0,2256,-100.0,2256,0.0022,0
4352,60000,1,1,0,0,0,0,25,1,2,0.6252,-2519.0,225060,353.0,10140,0.0282,214920
4353,20000,0,1,0,0,1,0,34,0,-4,0.5826,-6936.0,69911,5473.0,40419,0.3368,29492
4354,20000,0,1,0,0,1,0,23,1,9,0.8696,396.0,104349,-733.0,10400,0.0867,93949
4355,50000,1,0,0,0,1,0,25,0,4,0.7518,-2702.0,225553,303.0,13090,0.0436,212463
4356,150000,1,0,1,0,1,0,52,0,-4,0.0154,2040.0,13841,-1733.0,8610,0.0096,5231
4357,170000,1,1,0,0,0,0,34,0,0,0.4624,91981.0,471601,2927.0,17219,0.0169,454382
4358,30000,1,1,0,0,0,0,43,0,4,0.9663,-141.0,173928,833.0,8500,0.0472,165428
4359,50000,1,0,0,0,1,0,25,1,-8,0.0018,-183.0,550,-183.0,550,0.0018,0
4360,100000,0,1,0,0,1,0,25,0,-6,0.0059,-617.0,3514,-339.0,3514,0.0059,0
4361,500000,0,0,0,0,0,0,53,0,-6,0.0484,38488.0,145072,2079.0,45487,0.0152,99585
4362,180000,0,0,0,0,1,0,35,0,-6,0.0335,-4459.0,36134,11393.0,36134,0.0335,0
4363,280000,0,0,0,0,1,0,33,0,-12,0.0224,9122.0,37715,10470.0,40870,0.0243,-3155
4364,50000,1,1,0,0,1,0,27,0,-9,0.0227,-1275.0,6824,-1794.0,5382,0.0179,1442
4365,360000,1,1,0,0,0,0,49,0,0,0.8648,36136.0,1868008,6000.0,74738,0.0346,1793270
4366,170000,0,0,0,0,0,0,44,0,-6,0.0561,5794.0,57266,2041.0,60340,0.0592,-3074
4367,90000,0,1,0,0,0,0,36,1,9,0.4925,33994.0,265965,-733.0,4800,0.0089,261165
4368,50000,1,1,0,0,0,0,25,0,0,0.799,20544.0,239693,580.0,7903,0.0263,231790
4369,20000,0,0,0,0,0,0,24,1,-6,0.0216,232.0,2591,131.0,2289,0.0191,302
4370,220000,1,1,0,0,0,0,34,0,0,0.4326,5851.0,570984,17.0,21136,0.016,549848
4371,200000,1,0,0,1,1,0,25,0,-8,0.0032,303.0,3887,205.0,2268,0.0019,1619
4372,70000,1,0,0,0,1,0,29,0,0,0.6564,35225.0,275704,-1465.0,22605,0.0538,253099
4373,400000,1,0,0,0,0,0,28,1,-6,0.1535,97233.0,368384,989.0,11033,0.0046,357351
4374,90000,1,0,0,0,0,0,36,0,-9,0.0222,2673.0,11979,-660.0,1980,0.0037,9999
4375,50000,1,0,1,0,1,0,54,1,15,0.9915,1266.0,297439,-633.0,5900,0.0197,291539
4376,60000,0,0,1,0,0,0,31,1,3,0.8369,22391.0,301268,-186.0,7877,0.0219,293391
4377,50000,1,0,1,0,0,0,47,0,-9,0.0,0.0,0,0.0,0,0.0,0
4378,100000,0,0,0,0,0,0,52,1,7,0.2502,-5709.0,150144,-1800.0,12600,0.021,137544
4379,180000,1,1,0,0,0,0,34,1,12,0.5515,-5068.0,595581,0.0,24000,0.0222,571581
4380,210000,1,0,0,0,0,0,42,0,-9,0.0,0.0,0,-11970.0,35910,0.0285,-35910
4381,430000,1,0,0,0,0,0,35,0,-5,0.022,-16205.0,56883,-23245.0,72568,0.0281,-15685
4382,20000,1,1,0,0,0,0,41,0,-6,0.1616,-3342.0,19395,-1862.0,10041,0.0837,9354
4383,40000,1,1,0,0,0,0,51,1,0,1.7472,73087.0,419329,-9400.0,41802,0.1742,377527
4384,180000,1,0,0,0,1,0,27,0,-7,0.0741,10780.0,80039,6389.0,68682,0.0636,11357
4385,140000,1,0,0,0,1,0,28,0,1,0.1848,11089.0,155199,10140.0,59579,0.0709,95620
4386,30000,1,0,1,0,1,0,45,0,-2,0.586,12514.0,105485,-2911.0,22317,0.124,83168
4387,210000,0,0,0,0,0,0,36,0,-4,0.1648,68578.0,207619,1749.0,7130,0.0057,200489
4388,90000,0,1,0,0,0,0,35,1,33,1.1925,6861.0,643973,0.0,0,0.0,643973
4389,160000,1,0,0,0,0,0,29,0,-2,0.1355,25226.0,130087,1611.0,57834,0.0602,72253
4390,130000,1,1,0,0,1,0,27,0,-1,0.0235,-4180.0,18336,1060.0,7180,0.0092,11156
4391,10000,1,1,0,0,1,0,21,1,-4,0.4626,8732.0,27756,667.0,5800,0.0967,21956
4392,170000,0,1,0,0,0,0,39,0,0,0.6902,19653.0,704048,7000.0,41000,0.0402,663048
4393,20000,0,1,0,0,1,0,29,0,0,0.8654,-861.0,103849,525.0,5575,0.0465,98274
4394,50000,1,0,0,0,1,0,29,0,0,0.4458,10829.0,133726,597.0,6971,0.0232,126755
4395,360000,0,0,0,0,0,0,59,0,-8,0.0603,-25962.0,130265,11775.0,129227,0.0598,1038
4396,50000,1,0,0,0,1,0,23,0,-4,0.0102,244.0,3073,150.0,2010,0.0067,1063
4397,80000,1,0,0,0,1,0,25,0,-2,0.0166,1620.0,7980,1750.0,6810,0.0142,1170
4398,160000,0,0,0,0,1,0,32,0,-6,0.0294,1214.0,28239,590.0,23631,0.0246,4608
4399,380000,0,0,0,0,0,0,37,0,0,0.2248,69530.0,512465,-10990.0,98532,0.0432,413933
4400,220000,1,0,0,0,1,0,32,0,0,0.1556,-2422.0,205455,-4247.0,37259,0.0282,168196
4401,50000,0,0,1,0,1,0,54,0,-12,0.0,0.0,0,0.0,0,0.0,0
4402,140000,1,1,0,0,1,0,50,0,2,0.7274,-8041.0,610976,0.0,23200,0.0276,587776
4403,270000,0,0,0,0,1,0,48,0,2,0.1436,35820.0,232630,532.0,6633,0.0041,225997
4404,50000,0,1,0,0,1,0,26,0,0,0.6018,20615.0,180536,527.0,6395,0.0213,174141
4405,100000,1,1,0,0,1,0,25,1,17,0.5789,-3446.0,347319,4367.0,13100,0.0218,334219
4406,360000,0,1,0,0,1,0,28,0,-6,0.0269,-897.0,57998,-4003.0,67416,0.0312,-9418
4407,20000,0,1,0,0,1,0,39,0,0,0.9856,-109.0,118270,339.0,5644,0.047,112626
4408,50000,0,1,0,0,1,0,27,0,0,0.7014,30395.0,210410,1067.0,7662,0.0255,202748
4409,360000,1,1,0,0,1,0,46,0,3,0.8422,54199.0,1819079,-4338.0,55428,0.0257,1763651
4410,20000,1,1,0,0,0,0,50,0,-3,0.1805,-2428.0,21659,1083.0,23250,0.1938,-1591
4411,100000,0,0,1,0,1,0,42,0,0,0.749,-5041.0,449392,-1132.0,20801,0.0347,428591
4412,80000,0,0,0,0,1,0,27,0,-1,0.4451,58855.0,213630,-12036.0,45561,0.0949,168069
4413,140000,0,0,1,0,0,0,39,0,0,0.8001,37831.0,672089,1300.0,25900,0.0308,646189
4414,390000,1,0,0,0,0,0,28,0,0,0.1666,3713.0,389878,1002.0,27007,0.0115,362871
4415,350000,0,0,0,0,0,0,39,0,-1,0.0792,-51873.0,166302,-27831.0,89048,0.0424,77254
4416,170000,0,1,0,0,0,0,48,0,-5,0.0023,260.0,2340,390.0,1170,0.0011,1170
4417,270000,1,0,1,0,0,0,37,0,0,0.4065,43012.0,658476,12667.0,148000,0.0914,510476
4418,460000,1,0,1,0,0,0,42,0,-4,0.0434,36280.0,119668,-1256.0,8968,0.0032,110700
4419,200000,1,0,1,0,1,0,37,0,-12,0.0171,4713.0,20540,4027.0,16866,0.0141,3674
4420,450000,1,0,0,0,1,0,28,0,-6,0.0078,2509.0,21125,3409.0,21465,0.008,-340
4421,240000,0,0,0,0,0,0,47,0,-10,0.0002,102.0,306,33.0,99,0.0001,207
4422,260000,1,0,0,0,1,0,29,0,-10,0.0182,-6500.0,28356,-6500.0,28356,0.0182,0
4423,110000,1,1,0,0,0,0,34,0,0,0.2645,-6919.0,174576,-1967.0,16900,0.0256,157676
4424,50000,0,1,0,0,0,0,51,0,0,0.5938,18838.0,178126,1143.0,5794,0.0193,172332
4425,250000,1,0,1,0,0,1,49,0,5,0.8795,68815.0,1319236,-1109.0,42672,0.0284,1276564
